react_id	react_flux	Complex_id	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	ec
rxn38178	NA	NADH:menaquinone oxidoreductase (H+-transporting)	rxn38178	"cpd00004[c0],cpd00067[c0],cpd28301[c0],cpd00003[c0],cpd28300[c0]"	"NADH[c0],H+[c0],Ubiquinones[c0],NAD[c0],Ubiquinols[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn38178	NADH dehydrogenase (ubiquinone)	FALSE	0	1000	1.6.5
rxn20240	NA	NADH:ubiquinone oxidoreductase	rxn20240	"cpd00004[c0],cpd00067[c0],cpd28301[c0],cpd00003[c0],cpd28300[c0]"	"NADH[c0],H+[c0],Ubiquinones[c0],NAD[c0],Ubiquinols[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn20240	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase	FALSE	0	1000	1.6.5.9
rxn37813	NA	NADH:ubiquinone oxidoreductase	rxn37813	"cpd00004[c0],cpd00067[c0],cpd15560[c0],cpd00003[c0],cpd15561[c0]"	"NADH[c0],H+[c0],Ubiquinone-8[c0],NAD[c0],Ubiquinol-8[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn37813	RXN0-5330.w.araexp.CPD-9956_UBIQUINONE-8	FALSE	0	1000	1.6.5.9
rxn03558	NA	NADPH:p-benzoquinone oxidoreductase	rxn03558	"cpd00005[c0],cpd00067[c0],cpd00364[c0],cpd00006[c0],cpd00415[c0]"	"NADPH[c0],H+[c0],Chinone[c0],NADP[c0],Quinol[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn03558	NADPH:p-benzoquinone oxidoreductase	FALSE	0	1000	1.6.5.6
rxn02205	NA	NITRATE-REDUCTASE-CYTOCHROME-RXN nitrate reductase (cytochrome);R00792 ferrocytochrome-b:nitrate oxidoreductase	rxn02205	"cpd00067[c0],cpd00209[c0],cpd00686[c0],cpd00001[c0],cpd00075[c0],cpd00685[c0]"	"H+[c0],Nitrate[c0],Ferrocytochrome[c0],H2O[c0],Nitrite[c0],Ferricytochrome[c0]"	"-2,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn02205	Ferrocytochrome:nitrate oxidoreductase	TRUE	-1000	1000	1.9.6.1
rxn05895	NA	NITRATE-REDUCTASE-CYTOCHROME-RXN nitrate reductase (cytochrome);R00792 ferrocytochrome-b:nitrate oxidoreductase	rxn05895	"cpd00209[c0],cpd12851[c0],cpd00001[c0],cpd00075[c0],cpd12852[c0]"	"Nitrate[c0],Ferrocytochrome b[c0],H2O[c0],Nitrite[c0],Ferricytochrome b[c0]"	"-1,-2,1,1,2"	"1,1,1,1,1"	rxn05895	ferrocytochrome-b:nitrate oxidoreductase	FALSE	0	1000	1.9.6.1
rxn11973	NA	NITRATE-REDUCTASE-CYTOCHROME-RXN nitrate reductase (cytochrome);R00792 ferrocytochrome-b:nitrate oxidoreductase	rxn11973	"cpd00067[c0],cpd00209[c0],cpd00686[c0],cpd00001[c0],cpd00075[c0],cpd00685[c0]"	"H+[c0],Nitrate[c0],Ferrocytochrome[c0],H2O[c0],Nitrite[c0],Ferricytochrome[c0]"	"-2,-1,-2,1,1,2"	"1,1,1,1,1,1"	rxn11973	ferrocytochrome:nitrate oxidoreductase	FALSE	0	1000	1.9.6.1
rxn20277	NA	NITRATE-REDUCTASE-CYTOCHROME-RXN nitrate reductase (cytochrome);R00792 ferrocytochrome-b:nitrate oxidoreductase	rxn20277	"cpd00209[c0],cpd28079[c0],cpd00075[c0],cpd27754[c0]"	"Nitrate[c0],Reduced-cytochromes[c0],Nitrite[c0],Oxidized-cytochromes[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn20277	respiratory nitrate reductase	TRUE	-1000	0	1.9.6.1
rxn00567	NA	NITRITE-REDUCTASE-CYTOCHROME-RXN nitrite reductase (NO-forming);R00081 Ferrocytochrome-c:oxygen oxidoreductase	rxn00567	"cpd00001[e0],cpd00109[c0],cpd00418[e0],cpd00067[c0],cpd00075[e0],cpd00110[c0]"	"H2O[e0],Cytochrome c3+[c0],NO[e0],H+[c0],Nitrite[e0],Cytochrome c2+[c0]"	"-1,-1,-1,2,1,1"	"2,1,2,1,2,1"	rxn00567	nitric-oxide:ferricytochrome-c oxidoreductase	TRUE	-1000	0	1.7.2.1
rxn05795	NA	NITRITE-REDUCTASE-CYTOCHROME-RXN nitrite reductase (NO-forming);R00081 Ferrocytochrome-c:oxygen oxidoreductase	rxn05795	"cpd00001[c0],cpd00418[c0],cpd11609[c0],cpd00075[c0],cpd11610[c0]"	"H2O[c0],NO[c0],A[c0],Nitrite[c0],AH2[c0]"	"-2,-2,-1,2,1"	"1,1,1,1,1"	rxn05795	Nitric-oxide:acceptor oxidoreductase	TRUE	-1000	0	1.7.2.1
rxn05889	NA	NITRITE-REDUCTASE-CYTOCHROME-RXN nitrite reductase (NO-forming);R00081 Ferrocytochrome-c:oxygen oxidoreductase	rxn05889	"cpd00001[c0],cpd00418[c0],cpd11796[c0],cpd00067[c0],cpd00075[c0],cpd11798[c0]"	"H2O[c0],NO[c0],Ferricytochrome c2[c0],H+[c0],Nitrite[c0],Ferrocytochrome c2[c0]"	"-1,-1,-1,2,1,1"	"1,1,1,1,1,1"	rxn05889	nitric-oxide:ferricytochrome-c2 oxidoreductase	TRUE	-1000	0	1.7.2.1
rxn05890	NA	NITRITE-REDUCTASE-CYTOCHROME-RXN nitrite reductase (NO-forming);R00081 Ferrocytochrome-c:oxygen oxidoreductase	rxn05890	"cpd00001[c0],cpd00418[c0],cpd12711[c0],cpd00067[c0],cpd00075[c0],cpd12712[c0]"	"H2O[c0],NO[c0],Oxidized azurin[c0],H+[c0],Nitrite[c0],Reduced azurin[c0]"	"-1,-1,-1,2,1,1"	"1,1,1,1,1,1"	rxn05890	nitric-oxide:oxidized azurin oxidoreductase	TRUE	-1000	0	1.7.2.1
rxn20286	NA	NITRITE-REDUCTASE-CYTOCHROME-RXN nitrite reductase (NO-forming);R00081 Ferrocytochrome-c:oxygen oxidoreductase	rxn20286	"cpd00001[c0],cpd00418[c0],cpd26784[c0],cpd00067[c0],cpd00075[c0],cpd26785[c0]"	"H2O[c0],NO[c0],Cytochromes-C-Oxidized[c0],H+[c0],Nitrite[c0],Cytochromes-C-Reduced[c0]"	"-1,-1,-1,2,1,1"	"1,1,1,1,1,1"	rxn20286	hydroxylamine (acceptor) reductase	TRUE	-1000	0	1.7.2.1
rxn28032	NA	NITRITE-REDUCTASE-CYTOCHROME-RXN nitrite reductase (NO-forming);R00081 Ferrocytochrome-c:oxygen oxidoreductase	rxn28032	"cpd00001[c0],cpd00418[c0],cpd29192[c0],cpd00067[c0],cpd00075[c0],cpd26785[c0]"	"H2O[c0],NO[c0],Cytochromes-C[c0],H+[c0],Nitrite[c0],Cytochromes-C-Reduced[c0]"	"-1,-1,-1,2,1,1"	"1,1,1,1,1,1"	rxn28032	Cytochrome CD	TRUE	-1000	1000	1.7.2.1
rxn90093	NA	NITRITE-REDUCTASE-CYTOCHROME-RXN nitrite reductase (NO-forming);R00081 Ferrocytochrome-c:oxygen oxidoreductase	rxn90093	"cpd00001[c0],cpd00418[c0],cpd00109[c0],cpd00067[c0],cpd00075[c0],cpd00110[c0]"	"H2O[c0],NO[c0],Cytochrome c3+[c0],H+[c0],Nitrite[c0],Cytochrome c2+[c0]"	"-1,-1,-1,2,1,1"	"1,1,1,1,1,1"	rxn90093	Nitrite reductase (NO forming)	TRUE	-1000	0	1.7.2.1
rxn12498	NA	nitrite:quinone oxidoreductase	rxn12498	"cpd00209[c0],cpd15561[c0],cpd00001[c0],cpd00075[c0],cpd15560[c0]"	"Nitrate[c0],Ubiquinol-8[c0],H2O[c0],Nitrite[c0],Ubiquinone-8[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn12498	NarA	FALSE	0	1000	1.7.5.1
rxn16339	NA	nitrite:quinone oxidoreductase	rxn16339	"cpd00209[c0],cpd30750[c0],cpd00001[c0],cpd00075[c0],cpd19168[c0]"	"Nitrate[c0],p-Hydroquinone[c0],H2O[c0],Nitrite[c0],C15602[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn16339	nitrite:quinone oxidoreductase	FALSE	0	1000	1.7.5.1
rxn21509	NA	nitrite:quinone oxidoreductase	rxn21509	"cpd00209[c0],cpd27011[c0],cpd00001[c0],cpd00075[c0],cpd27012[c0]"	"Nitrate[c0],ETR-Quinols[c0],H2O[c0],Nitrite[c0],ETR-Quinones[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn21509	NarA	TRUE	-1000	1000	1.7.5.1
rxn26054	NA	nitrite:quinone oxidoreductase	rxn26054	"cpd00067[c0],cpd00209[c0],cpd27500[c0],cpd00001[c0],cpd00067[e0],cpd00075[c0],cpd27501[c0]"	"H+[c0],Nitrate[c0],Menaquinols[c0],H2O[c0],H+[e0],Nitrite[c0],Menaquinones[c0]"	"-2,-1,-1,1,2,1,1"	"1,1,1,1,2,1,1"	rxn26054	RXN0-3501.cp	FALSE	0	1000	1.7.5.1
rxn37044	NA	nitrite:quinone oxidoreductase	rxn37044	"cpd00209[c0],cpd12844[c0],cpd00001[c0],cpd00075[c0],cpd01401[c0]"	"Nitrate[c0],Phytonadiol[c0],H2O[c0],Nitrite[c0],Vitamin K1[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn37044	NarA	FALSE	0	1000	1.7.5.1
rxn37045	NA	nitrite:quinone oxidoreductase	rxn37045	"cpd00209[c0],cpd15353[c0],cpd00001[c0],cpd00075[c0],cpd15352[c0]"	"Nitrate[c0],2-Demethylmenaquinol 8[c0],H2O[c0],Nitrite[c0],2-Demethylmenaquinone 8[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn37045	NarA	FALSE	0	1000	1.7.5.1
rxn37046	NA	nitrite:quinone oxidoreductase	rxn37046	"cpd00209[c0],cpd25914[c0],cpd00001[c0],cpd00075[c0],cpd01351[c0]"	"Nitrate[c0],ubiquinol(9)[c0],H2O[c0],Nitrite[c0],Ubiquinone-9[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn37046	NarA	FALSE	0	1000	1.7.5.1
rxn37047	NA	nitrite:quinone oxidoreductase	rxn37047	"cpd00209[c0],cpd25915[c0],cpd00001[c0],cpd00075[c0],cpd08232[c0]"	"Nitrate[c0],ubiquinol(10)[c0],H2O[c0],Nitrite[c0],Ubidecarenone[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn37047	NarA	FALSE	0	1000	1.7.5.1
rxn00820	NA	Periplasmic nitrate reductase/Respiratory nitrate reductase (nitrite oxidation)	rxn00820	"cpd00075[c0],cpd00109[c0],cpd00110[c0],cpd00209[c0]"	"Nitrite[c0],Cytochrome c3+[c0],Cytochrome c2+[c0],Nitrate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00820	Nitrite:(acceptor) oxidoreductase	TRUE	-1000	1000	1.7.99.4
rxn05748	NA	Periplasmic nitrate reductase/Respiratory nitrate reductase (nitrite oxidation)	rxn05748	"cpd00067[c0],cpd00209[c0],cpd11451[c0],cpd00001[c0],cpd00067[e0],cpd00075[c0],cpd11606[c0]"	"H+[c0],Nitrate[c0],mql7[c0],H2O[c0],H+[e0],Nitrite[c0],Menaquinone 7[c0]"	"-2,-1,-1,1,2,1,1"	"1,1,1,1,2,1,1"	rxn05748	nitrate reductase	FALSE	0	1000	1.7.99.4
rxn05896	NA	Periplasmic nitrate reductase/Respiratory nitrate reductase (nitrite oxidation)	rxn05896	"cpd00075[c0],cpd11609[c0],cpd00209[c0],cpd11610[c0]"	"Nitrite[c0],A[c0],Nitrate[c0],AH2[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn05896	Nitrite:(acceptor) oxidoreductase	TRUE	-1000	1000	1.7.99.4
rxn06110	NA	Periplasmic nitrate reductase/Respiratory nitrate reductase (nitrite oxidation)	rxn06110	"cpd00209[c0],cpd11665[c0],cpd00075[c0],cpd11669[c0]"	"Nitrate[c0],QH2[c0],Nitrite[c0],Q[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn06110	Nitrite:(acceptor) oxidoreductase	TRUE	-1000	0	1.7.99.4
rxn09000	NA	Periplasmic nitrate reductase/Respiratory nitrate reductase (nitrite oxidation)	rxn09000	"cpd00209[c0],cpd15561[e0],cpd00001[c0],cpd00075[c0],cpd15560[e0]"	"Nitrate[c0],Ubiquinol-8[e0],H2O[c0],Nitrite[c0],Ubiquinone-8[e0]"	"-1,-1,1,1,1"	"1,2,1,1,2"	rxn09000	Nitrate reductase (Ubiquinol-8)	FALSE	0	1000	1.7.99.4
rxn09001	NA	Periplasmic nitrate reductase/Respiratory nitrate reductase (nitrite oxidation)	rxn09001	"cpd00067[c0],cpd00209[c0],cpd15561[c0],cpd00001[c0],cpd00067[e0],cpd00075[c0],cpd15560[c0]"	"H+[c0],Nitrate[c0],Ubiquinol-8[c0],H2O[c0],H+[e0],Nitrite[c0],Ubiquinone-8[c0]"	"-2,-1,-1,1,2,1,1"	"1,1,1,1,2,1,1"	rxn09001	Nitrate reductase (Ubiquinol-8) (periplasm)	FALSE	0	1000	1.7.99.4
rxn09002	NA	Periplasmic nitrate reductase/Respiratory nitrate reductase (nitrite oxidation)	rxn09002	"cpd00209[c0],cpd15499[e0],cpd00001[c0],cpd00075[c0],cpd15500[e0]"	"Nitrate[c0],Menaquinol 8[e0],H2O[c0],Nitrite[c0],Menaquinone 8[e0]"	"-1,-1,1,1,1"	"1,2,1,1,2"	rxn09002	Nitrate reductase (Menaquinol-8) (periplasm)	FALSE	0	1000	1.7.99.4
rxn12296	NA	Periplasmic nitrate reductase/Respiratory nitrate reductase (nitrite oxidation)	rxn12296	"cpd00209[c0],cpd11665[c0],cpd00001[c0],cpd00075[c0],cpd11669[c0]"	"Nitrate[c0],QH2[c0],H2O[c0],Nitrite[c0],Q[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn12296	Nitrite:(acceptor) oxidoreductase	FALSE	0	1000	1.7.99.4
rxn13732	NA	Periplasmic nitrate reductase/Respiratory nitrate reductase (nitrite oxidation)	rxn13732	"cpd00209[c0],cpd11451[e0],cpd00001[c0],cpd00075[c0],cpd11606[e0]"	"Nitrate[c0],mql7[e0],H2O[c0],Nitrite[c0],Menaquinone 7[e0]"	"-1,-1,1,1,1"	"1,2,1,1,2"	rxn13732	nitrate reductase	FALSE	0	1000	1.7.99.4
rxn13733	NA	Periplasmic nitrate reductase/Respiratory nitrate reductase (nitrite oxidation)	rxn13733	"cpd00209[c0],cpd17026[e0],cpd00001[c0],cpd00075[c0],cpd17027[e0]"	"Nitrate[c0],methymenaquinol 7[e0],H2O[c0],Nitrite[c0],methylmenaquinone 7[e0]"	"-1,-1,1,1,1"	"1,2,1,1,2"	rxn13733	nitrate reductase (methylmenaquinone-7)	FALSE	0	1000	1.7.99.4
rxn14173	NA	Periplasmic nitrate reductase/Respiratory nitrate reductase (nitrite oxidation)	rxn14173	"cpd00001[c0],cpd00075[c0],cpd00109[c0],cpd00067[c0],cpd00110[c0],cpd00209[c0]"	"H2O[c0],Nitrite[c0],Cytochrome c3+[c0],H+[c0],Cytochrome c2+[c0],Nitrate[c0]"	"-1,-1,-2,2,2,1"	"1,1,1,1,1,1"	rxn14173	nitrite:(acceptor) oxidoreductase	TRUE	-1000	0	1.7.99.4
rxn14358	NA	Periplasmic nitrate reductase/Respiratory nitrate reductase (nitrite oxidation)	rxn14358	"cpd00001[c0],cpd00075[c0],cpd11609[c0],cpd00209[c0],cpd11610[c0]"	"H2O[c0],Nitrite[c0],A[c0],Nitrate[c0],AH2[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn14358	nitrite:acceptor oxidoreductase	TRUE	-1000	0	1.7.99.4
rxn20280	NA	Periplasmic nitrate reductase/Respiratory nitrate reductase (nitrite oxidation)	rxn20280	"cpd00001[c0],cpd00075[c0],cpd22290[c0],cpd00209[c0],cpd26978[c0]"	"H2O[c0],Nitrite[c0],Acceptor[c0],Nitrate[c0],Donor-H2[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn20280	respiratory nitrate reductase	TRUE	-1000	1000	1.7.99.4
rxn26381	NA	Periplasmic nitrate reductase/Respiratory nitrate reductase (nitrite oxidation)	rxn26381	"cpd00209[c0],cpd28300[c0],cpd00001[c0],cpd00075[c0],cpd28301[c0]"	"Nitrate[c0],Ubiquinols[c0],H2O[c0],Nitrite[c0],Ubiquinones[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn26381	RXN0-6369.c	FALSE	0	1000	1.7.99.4
rxn37454	NA	Periplasmic nitrate reductase/Respiratory nitrate reductase (nitrite oxidation)	rxn37454	"cpd00209[c0],cpd15561[c0],cpd00001[c0],cpd00075[c0],cpd15560[c0]"	"Nitrate[c0],Ubiquinol-8[c0],H2O[c0],Nitrite[c0],Ubiquinone-8[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn37454	RXN0-6369.p.metaexp.CPD-9956_UBIQUINONE-8	FALSE	0	1000	1.7.99.4
rxn37455	NA	Periplasmic nitrate reductase/Respiratory nitrate reductase (nitrite oxidation)	rxn37455	"cpd00209[c0],cpd25914[c0],cpd00001[c0],cpd00075[c0],cpd01351[c0]"	"Nitrate[c0],ubiquinol(9)[c0],H2O[c0],Nitrite[c0],Ubiquinone-9[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn37455	RXN0-6369.p.metaexp.CPD-9957_UBIQUINONE-9	FALSE	0	1000	1.7.99.4
rxn37456	NA	Periplasmic nitrate reductase/Respiratory nitrate reductase (nitrite oxidation)	rxn37456	"cpd00209[c0],cpd25915[c0],cpd00001[c0],cpd00075[c0],cpd08232[c0]"	"Nitrate[c0],ubiquinol(10)[c0],H2O[c0],Nitrite[c0],Ubidecarenone[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn37456	RXN0-6369.p.metaexp.CPD-9958_UBIQUINONE-10	FALSE	0	1000	1.7.99.4
rxn04999	NA	phenylacetyl-CoA:quinone oxidoreductase	rxn04999	"cpd00001[c0],cpd00067[c0],cpd00364[c0],cpd00452[c0],cpd00415[c0],cpd11203[c0]"	"H2O[c0],H+[c0],Chinone[c0],Phenylacetyl-CoA[c0],Quinol[c0],Phenylglyoxylyl-CoA[c0]"	"-1,-1,-2,-1,2,1"	"1,1,1,1,1,1"	rxn04999	phenylacetyl-CoA:quinone oxidoreductase	TRUE	-1000	1000	1.17.5.1
rxn17148	NA	phenylacetyl-CoA:quinone oxidoreductase	rxn17148	"cpd00001[c0],cpd00452[c0],cpd28018[c0],cpd11203[c0],cpd28074[c0]"	"H2O[c0],Phenylacetyl-CoA[c0],Quinones[c0],Phenylglyoxylyl-CoA[c0],Reduced-Quinones[c0]"	"-1,-1,-2,1,2"	"1,1,1,1,1"	rxn17148	phenylacetyl-CoA dehydrogenase	TRUE	-1000	0	1.17.5.1
rxn35635	NA	phenylacetyl-CoA:quinone oxidoreductase	rxn35635	"cpd00001[c0],cpd00067[c0],cpd00452[c0],cpd01401[c0],cpd11203[c0],cpd12844[c0]"	"H2O[c0],H+[c0],Phenylacetyl-CoA[c0],Vitamin K1[c0],Phenylglyoxylyl-CoA[c0],Phytonadiol[c0]"	"-1,-1,-1,-2,1,2"	"1,1,1,1,1,1"	rxn35635	phenylacetyl-CoA dehydrogenase	FALSE	0	1000	1.17.5.1
rxn35636	NA	phenylacetyl-CoA:quinone oxidoreductase	rxn35636	"cpd00001[c0],cpd00452[c0],cpd19022[c0],cpd00067[c0],cpd00415[c0],cpd11203[c0]"	"H2O[c0],Phenylacetyl-CoA[c0],p-Benzosemiquinone[c0],H+[c0],Quinol[c0],Phenylglyoxylyl-CoA[c0]"	"-1,-1,-2,1,2,1"	"1,1,1,1,1,1"	rxn35636	phenylacetyl-CoA dehydrogenase	FALSE	0	1000	1.17.5.1
rxn35637	NA	phenylacetyl-CoA:quinone oxidoreductase	rxn35637	"cpd00001[c0],cpd00067[c0],cpd00452[c0],cpd15352[c0],cpd11203[c0],cpd15353[c0]"	"H2O[c0],H+[c0],Phenylacetyl-CoA[c0],2-Demethylmenaquinone 8[c0],Phenylglyoxylyl-CoA[c0],2-Demethylmenaquinol 8[c0]"	"-1,-1,-1,-2,1,2"	"1,1,1,1,1,1"	rxn35637	phenylacetyl-CoA dehydrogenase	FALSE	0	1000	1.17.5.1
rxn35638	NA	phenylacetyl-CoA:quinone oxidoreductase	rxn35638	"cpd00001[c0],cpd00067[c0],cpd00452[c0],cpd09410[c0],cpd11203[c0],cpd23602[c0]"	"H2O[c0],H+[c0],Phenylacetyl-CoA[c0],Demethylphylloquinone[c0],Phenylglyoxylyl-CoA[c0],3-phytyl-1,4-naphtoquinol[c0]"	"-1,-5,-1,-2,1,2"	"1,1,1,1,1,1"	rxn35638	phenylacetyl-CoA dehydrogenase	TRUE	-1000	0	1.17.5.1
rxn35639	NA	phenylacetyl-CoA:quinone oxidoreductase	rxn35639	"cpd00001[c0],cpd00067[c0],cpd00452[c0],cpd15560[c0],cpd11203[c0],cpd15561[c0]"	"H2O[c0],H+[c0],Phenylacetyl-CoA[c0],Ubiquinone-8[c0],Phenylglyoxylyl-CoA[c0],Ubiquinol-8[c0]"	"-1,-1,-1,-2,1,2"	"1,1,1,1,1,1"	rxn35639	phenylacetyl-CoA dehydrogenase	TRUE	-1000	1000	1.17.5.1
rxn35640	NA	phenylacetyl-CoA:quinone oxidoreductase	rxn35640	"cpd00001[c0],cpd00067[c0],cpd00452[c0],cpd01351[c0],cpd11203[c0],cpd25914[c0]"	"H2O[c0],H+[c0],Phenylacetyl-CoA[c0],Ubiquinone-9[c0],Phenylglyoxylyl-CoA[c0],ubiquinol(9)[c0]"	"-1,-1,-1,-2,1,2"	"1,1,1,1,1,1"	rxn35640	phenylacetyl-CoA dehydrogenase	TRUE	-1000	1000	1.17.5.1
rxn35641	NA	phenylacetyl-CoA:quinone oxidoreductase	rxn35641	"cpd00001[c0],cpd00067[c0],cpd00452[c0],cpd08232[c0],cpd11203[c0],cpd25915[c0]"	"H2O[c0],H+[c0],Phenylacetyl-CoA[c0],Ubidecarenone[c0],Phenylglyoxylyl-CoA[c0],ubiquinol(10)[c0]"	"-1,-1,-1,-2,1,2"	"1,1,1,1,1,1"	rxn35641	phenylacetyl-CoA dehydrogenase	TRUE	-1000	1000	1.17.5.1
rxn11995	NA	PLASTOQUINOL--PLASTOCYANIN-REDUCTASE-RXN cytochrome b6f complex 7.1.1.6	rxn11995	"cpd01475[c0],cpd12265[c0],cpd00067[c0],cpd12239[c0],cpd16487[c0]"	"Plastoquinol-1[c0],Oxidized plastocyanin[c0],H+[c0],Reduced plastocyanin[c0],Plastoquinone-1[c0]"	"-1,-2,2,2,1"	"1,1,1,1,1"	rxn11995	plastoquinol:oxidized-plastocyanin oxidoreductase	FALSE	0	1000	7.1.1.6
rxn12059	NA	PLASTOQUINOL--PLASTOCYANIN-REDUCTASE-RXN cytochrome b6f complex 7.1.1.6	rxn12059	"cpd12265[c0],cpd16503[c0],cpd00067[c0],cpd07274[c0],cpd12239[c0]"	"Oxidized plastocyanin[c0],Plastoquinol-9[c0],H+[c0],Plastoquinone A[c0],Reduced plastocyanin[c0]"	"-2,-1,2,1,2"	"1,1,1,1,1"	rxn12059	Plastoquinol:oxidized-plastocyanin oxidoreductase	FALSE	0	1000	7.1.1.6
rxn20595	NA	PLASTOQUINOL--PLASTOCYANIN-REDUCTASE-RXN cytochrome b6f complex 7.1.1.6	rxn20595	"cpd27746[c0],cpd27796[c0],cpd00067[c0],cpd27797[c0],cpd27884[c0],cpd00067[e0]"	"Oxidized-Plastocyanins[c0],PLASTOQUINOL-1[c0],H+[c0],PLASTOQUINONE[c0],Plastocyanin-Reduced[c0],H+[e0]"	"-2,-1,-2,1,2,4"	"1,1,1,1,1,2"	rxn20595	plastoquinol-plastocyanin reductase	FALSE	0	1000	7.1.1.6
rxn37613	NA	PLASTOQUINOL--PLASTOCYANIN-REDUCTASE-RXN cytochrome b6f complex 7.1.1.6	rxn37613	"cpd27746[c0],cpd29046[c0],cpd00067[c0],cpd07274[c0],cpd27884[c0]"	"Oxidized-Plastocyanins[c0],plastoquinol A[c0],H+[c0],Plastoquinone A[c0],Plastocyanin-Reduced[c0]"	"-2,-1,4,1,2"	"1,1,1,1,1"	rxn37613	plastoquinol-plastocyanin reductase	FALSE	0	1000	7.1.1.6
rxn16331	NA	protoporphyrinogen IX:menaquinone oxidoreductase	rxn16331	"cpd00791[c0],cpd11451[c0],cpd01476[c0],cpd12783[c0]"	"ProtoporphyrinogenIX[c0],mql7[c0],Protoporphyrin[c0],Menaquinol[c0]"	"-1,-3,1,3"	"1,1,1,1"	rxn16331	protoporphyrinogen IX:menaquinone oxidoreductase	TRUE	-1000	1000	1.3.5.3
rxn26364	NA	protoporphyrinogen IX:menaquinone oxidoreductase	rxn26364	"cpd00791[c0],cpd27501[c0],cpd01476[c0],cpd27500[c0]"	"ProtoporphyrinogenIX[c0],Menaquinones[c0],Protoporphyrin[c0],Menaquinols[c0]"	"-1,-3,1,3"	"1,1,1,1"	rxn26364	protoporphyrinogen IX:menaquinone oxidoreductase	TRUE	-1000	1000	1.3.5.3
rxn02253	NA	pyruvate:ubiquinone oxidoreductase	rxn02253	"cpd00001[c0],cpd00020[c0],cpd00733[c0],cpd00011[c0],cpd00029[c0],cpd00067[c0],cpd00734[c0]"	"H2O[c0],Pyruvate[c0],Ferricytochrome b1[c0],CO2[c0],Acetate[c0],H+[c0],Ferrocytochrome b1[c0]"	"-1,-1,-1,1,1,2,1"	"1,1,1,1,1,1,1"	rxn02253	pyruvate:ubiquinone oxidoreductase	FALSE	0	1000	1.2.5.1
rxn21874	NA	pyruvate:ubiquinone oxidoreductase	rxn21874	"cpd00001[c0],cpd00020[c0],cpd28301[c0],cpd00011[c0],cpd00029[c0],cpd28300[c0]"	"H2O[c0],Pyruvate[c0],Ubiquinones[c0],CO2[c0],Acetate[c0],Ubiquinols[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn21874	pyruvic (cytochrome b1) dehydrogenase	FALSE	0	1000	1.2.5.1
rxn37076	NA	pyruvate:ubiquinone oxidoreductase	rxn37076	"cpd00001[c0],cpd00020[c0],cpd01351[c0],cpd00011[c0],cpd00029[c0],cpd25914[c0]"	"H2O[c0],Pyruvate[c0],Ubiquinone-9[c0],CO2[c0],Acetate[c0],ubiquinol(9)[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn37076	pyruvic (cytochrome b1) dehydrogenase	FALSE	0	1000	1.2.5.1
rxn37077	NA	pyruvate:ubiquinone oxidoreductase	rxn37077	"cpd00001[c0],cpd00020[c0],cpd08232[c0],cpd00011[c0],cpd00029[c0],cpd25915[c0]"	"H2O[c0],Pyruvate[c0],Ubidecarenone[c0],CO2[c0],Acetate[c0],ubiquinol(10)[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn37077	pyruvic (cytochrome b1) dehydrogenase	FALSE	0	1000	1.2.5.1
rxn05772	NA	R00100 NADH:ferricytochrome-b5 oxidoreductase	rxn05772	"cpd00004[c0],cpd11795[c0],cpd00003[c0],cpd11797[c0],cpd00067[c0]"	"NADH[c0],Ferricytochrome b5[c0],NAD[c0],Ferrocytochrome b5[c0],H+[c0]"	"-1,-2,1,2,1"	"1,1,1,1,1"	rxn05772	NADH:ferricytochrome-b5 oxidoreductase	FALSE	0	1000	1.6.2.2
