# gapseq version: 1.2 c1e35b7c
# Sequence DB md5sum: 1139b8e (2021-06-02, Bacteria)
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|P124-PWY|	Bifidobacterium shunt	false	60	0	2	0	TRANSALDOL-RXN 1TRANSKETO-RXN RIB5PISOM-RXN RIBULP3EPIM-RXN GAPOXNPHOSPHN-RXN PHOSGLYPHOS-RXN 2PGADEHYDRAT-RXN PEPDEPHOS-RXN GLUCOKIN-RXN 
|P141-PWY|	atrazine degradation I (aerobic)	true	66	0	1	1	3.8.1.8-RXN R122-RXN 
|P161-PWY|	acetylene degradation (anaerobic)	false	40	0	1	1	R141-RXN PHOSACETYLTRANS-RXN 
|P162-PWY|	L-glutamate degradation V (via hydroxyglutarate)	true	80	0	0	0	KETOGLUTREDUCT-RXN RXN-1083 RXN-1082 R11-RXN RXN-11667 RXN-11662 ACETYL-COA-ACETYLTRANSFER-RXN RXN-16834 
|P163-PWY|	L-lysine fermentation to acetate and butanoate	false	50	0	1	1	LYSINE-23-AMINOMUTASE-RXN R125-RXN ACETYL-COA-ACETYLTRANSFER-RXN PHOSACETYLTRANS-RXN RXN-16834 
|P164-PWY|	purine nucleobases degradation I (anaerobic)	false	28	6	0	0	GUANINE-DEAMINASE-RXN 1.2.1.2-RXN RXN-8755 METHENYLTHFCYCLOHYDRO-RXN 
|P181-PWY|	nicotine degradation I (pyridine pathway)	false	50	1	0	0	NICOTINE-DEHYDROGENASE-RXN R161-RXN R162-RXN RXN-13065 SUCCSEMIALDDEHYDROG-RXN RXN-13067 
|P183-PWY|	catechol degradation to 2-hydroxypentadienoate I	false	50	0	0	0	3.7.1.9-RXN 
|P184-PWY|	protocatechuate degradation I (meta-cleavage pathway)	true	66	0	1	1	PROTOCATECHUATE-45-DIOXYGENASE-RXN RXN-2463 RXN-2462 1.2.1.45-RXN 
|P185-PWY|	formaldehyde assimilation III (dihydroxyacetone cycle)	true	83	0	1	1	FORMALDEHYDE-TRANSKETOLASE-RXN F16BDEPHOS-RXN 2TRANSKETO-RXN TRIOSEPISOMERIZATION-RXN GAPOXNPHOSPHN-RXN PHOSGLYPHOS-RXN TRANSALDOL-RXN 1TRANSKETO-RXN RIB5PISOM-RXN RIBULP3EPIM-RXN 
|P201-PWY|	nitroglycerin degradation	false	0	3	0	0	
|P203-PWY|	sulfur disproportionation I (anaerobic)	false	0	1	0	0	
|P21-PWY|	pentose phosphate pathway (partial)	true	100	0	0	0	RIBULP3EPIM-RXN 1TRANSKETO-RXN 2TRANSKETO-RXN 
|P221-PWY|	octane oxidation	false	80	0	1	0	R221-RXN R222-RXN R223-RXN RUBREDOXIN--NAD+-REDUCTASE-RXN 
|P222-PWY|	sulfide oxidation I (to sulfur globules)	false	0	0	0	0	
|P23-PWY|	reductive TCA cycle I	false	50	0	1	1	FUMHYDR-RXN SUCCCOASYN-RXN ATP-CITRATE-PRO-S--LYASE-RXN PEPCARBOX-RXN ISOCITDEH-RXN MALATE-DEH-RXN 
|P241-PWY|	coenzyme B biosynthesis	false	13	12	0	0	HOMOCITRATE-SYNTHASE-RXN RXN-7970 
|P261-PWY|	coenzyme M biosynthesis I	false	14	3	0	0	R231-RXN 
|P282-PWY|	nitrite oxidation	false	0	0	0	0	
|P283-PWY|	hydrogen oxidation I (aerobic)	false	0	0	0	0	
|P2-PWY|	citrate lyase activation	false	0	2	0	0	
|P301-PWY|	galena oxidation	false	0	1	0	0	
|P302-PWY|	L-sorbose degradation	true	100	0	1	1	R262-RXN SORB6PDEHYDROG-RXN 
|P303-PWY|	ammonia oxidation II (anaerobic)	false	0	0	0	0	
|P321-PWY|	benzoyl-CoA degradation III (anaerobic)	false	77	1	0	0	R265-RXN R266-RXN R267-RXN R268-RXN 1.3.1.62-RXN RXN-8032 
|P341-PWY|	glycolysis V (Pyrococcus)	false	30	0	2	0	TRIOSEPISOMERIZATION-RXN 2PGADEHYDRAT-RXN PEPDEPHOS-RXN 
|P342-PWY|	orcinol degradation	false	0	4	0	0	
|P343-PWY|	resorcinol degradation	false	66	0	0	0	MALEYLACETATE-REDUCTASE-RXN RXN-17557 
|P345-PWY|	aldoxime degradation	false	33	0	1	0	NICOTINAMID-RXN 
|P3-PWY|	gallate degradation III (anaerobic)	false	72	1	0	0	GALLATE-DECARBOXYLASE-RXN R5-RXN R8-RXN PHOSACETYLTRANS-RXN R11-RXN RXN-11667 RXN-16834 
|P401-PWY|	cyanide degradation	true	100	0	0	0	L-3-CYANOALANINE-SYNTHASE-RXN 
|P421-PWY|	4-nitrotoluene degradation I	false	66	0	0	0	R362-RXN R363-RXN 
|P42-PWY|	incomplete reductive TCA cycle	false	42	0	0	0	FUMHYDR-RXN SUCCCOASYN-RXN MALATE-DEH-RXN 
|P481-PWY|	adamantanone degradation	true	100	0	0	0	R421-RXN R422-RXN R423-RXN R424-RXN 
|P482-PWY|	arsonoacetate degradation	false	50	1	0	0	1.20.99.1-RXN 
|P483-PWY|	phosphonoacetate degradation	false	0	0	0	0	
|P541-PWY|	glycine betaine biosynthesis IV (from glycine)	false	0	0	0	0	
|P561-PWY|	proline betaine degradation I	false	66	0	0	0	R501-RXN R502-RXN 
|P562-PWY|	myo-inositol degradation I	true	85	0	1	1	5-DEHYDRO-2-DEOXYGLUCONOKINASE-RXN RXN-2902 MYO-INOSITOL-2-DEHYDROGENASE-RXN MYO-INOSOSE-2-DEHYDRATASE-RXN RXN-14149 RXN-14150 
|P581-PWY|	thiocyanate degradation I	false	0	0	0	0	
|P601-PWY|	(+)-camphor degradation	false	50	2	1	1	R541-RXN R543-RXN R546-RXN 
|P621-PWY|	nylon-6 oligomer degradation	false	50	1	0	0	6-OXOHEXANOATE-OXIDATION-RXN 3.5.2.12-RXN 
|P641-PWY|	phenylmercury acetate degradation	false	50	0	1	1	MERCURY-II-REDUCTASE-RXN 
|P661-PWY|	dibenzo-p-dioxin degradation	false	33	2	0	0	R602-RXN 
|P662-PWY|	dibenzofuran degradation	false	33	0	0	0	R606-RXN 
|PANTO-PWY|	phosphopantothenate biosynthesis I	false	75	0	0	0	PANTOATE-BETA-ALANINE-LIG-RXN 3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN PANTOTHENATE-KIN-RXN 
|PARATHION-DEGRADATION-PWY|	parathion degradation	false	50	1	1	1	ARYLDIALKYL-PHOSPHATASE-RXN 
|PCEDEG-PWY|	tetrachloroethene degradation	false	25	1	0	0	
|PCPDEG-PWY|	pentachlorophenol degradation	false	22	0	1	0	MALEYLACETATE-REDUCTASE-RXN RXN-18404 
|PHENOLDEG-PWY|	phenol degradation II (anaerobic)	false	75	0	1	0	PHENYLPCARB-RXN 4-HYDROXYBENZOATE--COA-LIGASE-RXN OHBENZCOARED-RXN 
|PHENYLALANINE-DEG1-PWY|	L-phenylalanine degradation I (aerobic)	false	0	0	0	0	
|PHESYN|	L-phenylalanine biosynthesis I	true	100	0	1	1	PREPHENATEDEHYDRAT-RXN CHORISMATEMUT-RXN RXN-10814 
|PHOSPHONOTASE-PWY|	2-aminoethylphosphonate degradation I	false	0	0	1	0	
|PLPSAL-PWY|	pyridoxal 5'-phosphate salvage I	false	60	0	0	0	PNKIN-RXN PYRAMKIN-RXN PYRIDOXKIN-RXN 
|PPGPPMET-PWY|	ppGpp metabolism	true	100	0	0	0	PPPGPPHYDRO-RXN PPGPPSYN-RXN GTPPYPHOSKIN-RXN GDPPYPHOSKIN-RXN RXN0-6427 GDPKIN-RXN 
|PROPIONMET-PWY|	propanoyl CoA degradation I	false	66	0	0	0	METHYLMALONYL-COA-EPIM-RXN PROPIONYL-COA-CARBOXY-RXN 
|PROSYN-PWY|	L-proline biosynthesis I (from L-glutamate)	true	100	0	0	0	PYRROLINECARBREDUCT-RXN GLUTSEMIALDEHYDROG-RXN GLUTKIN-RXN 
|PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY|	protocatechuate degradation II (ortho-cleavage pathway)	false	25	0	0	0	3-OXOADIPATE-ENOL-LACTONASE-RXN 
|PROUT-PWY|	L-proline degradation I	false	50	0	1	0	RXN-14116 
|PUTDEG-PWY|	putrescine degradation I	true	100	0	0	0	AMINOBUTDEHYDROG-RXN PUTTRANSAM-RXN 
|PWY0-1021|	L-alanine biosynthesis III	true	100	0	0	0	RXN0-308 
|PWY0-1182|	trehalose degradation II (cytosolic)	false	50	0	1	0	GLUCOKIN-RXN 
|PWY0-1221|	putrescine degradation II	true	75	0	1	1	RXN0-3922 RXN0-3921 RXN0-3901 
|PWY0-1241|	ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	false	0	0	1	0	
|PWY0-1261|	anhydromuropeptides recycling I	false	33	0	1	0	5.4.2.10-RXN RXN0-2361 UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN 
|PWY0-1264|	biotin-carboxyl carrier protein assembly	false	66	0	0	0	BIOTIN-CARBOXYL-RXN RXN0-5055 
|PWY0-1275|	lipoate biosynthesis and incorporation II	false	50	0	1	0	RXN0-949 
|PWY0-1280|	ethylene glycol degradation	false	50	0	0	0	GLYCOLALD-DEHYDROG-RXN 
|PWY0-1295|	pyrimidine ribonucleosides degradation	false	50	0	1	1	URPHOS-RXN 
|PWY0-1296|	purine ribonucleosides degradation	true	83	0	0	0	XANTHOSINEPHOSPHORY-RXN ADENPHOSPHOR-RXN ADENODEAMIN-RXN INOPHOSPHOR-RXN RXN0-5199 
|PWY0-1299|	arginine dependent acid resistance	false	0	0	0	0	
|PWY0-1300|	2-O-&alpha;-mannosyl-D-glycerate degradation	false	50	0	1	0	GKI-RXN 
|PWY0-1301|	melibiose degradation	false	0	0	0	0	
|PWY0-1303|	aminopropylcadaverine biosynthesis	false	50	0	1	0	LYSDECARBOX-RXN 
|PWY0-1305|	L-glutamate degradation IX (via 4-aminobutanoate)	false	0	0	0	0	
|PWY0-1306|	L-galactonate degradation	true	100	0	0	0	RXN0-5229 
|PWY0-1309|	chitobiose degradation	false	0	0	0	0	
|PWY0-1312|	acetate and ATP formation from acetyl-CoA I	false	50	0	0	0	PHOSACETYLTRANS-RXN 
|PWY0-1313|	acetate conversion to acetyl-CoA	true	100	0	0	0	ACETATE--COA-LIGASE-RXN 
|PWY0-1314|	fructose degradation	true	100	0	0	0	1PFRUCTPHOSN-RXN 
|PWY0-1315|	L-lactaldehyde degradation (anaerobic)	false	0	0	0	0	
|PWY0-1317|	L-lactaldehyde degradation (aerobic)	true	100	0	0	0	L-LACTDEHYDROGFMN-RXN LACTALDDEHYDROG-RXN 
|PWY0-1319|	CDP-diacylglycerol biosynthesis II	false	0	0	0	0	
|PWY0-1321|	nitrate reduction III (dissimilatory)	false	0	0	2	0	
|PWY0-1324|	N-acetylneuraminate and N-acetylmannosamine degradation I	false	33	0	0	0	ACNEULY-RXN 
|PWY0-1329|	succinate to cytochrome bo oxidase electron transfer	false	50	0	2	1	RXN0-5268 
|PWY0-1334|	NADH to cytochrome bd oxidase electron transfer I	false	50	0	2	1	NADH-DEHYDROG-A-RXN 
|PWY0-1335|	NADH to cytochrome bo oxidase electron transfer I	true	100	0	2	2	NADH-DEHYDROG-A-RXN RXN0-5268 
|PWY0-1336|	NADH to fumarate electron transfer	false	0	1	1	0	
|PWY0-1337|	oleate &beta;-oxidation	true	94	0	0	0	RXN0-5390 RXN0-5393 RXN-17783 RXN-17782 RXN-17781 RXN-17780 RXN-17779 RXN-17778 RXN-17777 RXN-17776 RXN-17775 RXN-14393 RXN-14394 RXN-9644 RXN-20675 RXN-20676 RXN-14274 RXN-13615 RXN-13616 RXN-12490 RXN-13617 RXN-14229 RXN-20678 RXN-20679 RXN-14277 RXN-14278 RXN-12567 RXN-12570 RXN-12565 BUTYRYL-COA-DEHYDROGENASE-RXN RXN-11667 RXN-11662 ACETYL-COA-ACETYLTRANSFER-RXN 
|PWY0-1338|	polymyxin resistance	false	33	1	0	0	RXN0-1863 
|PWY0-1347|	NADH to trimethylamine N-oxide electron transfer	false	0	1	1	0	
|PWY0-1348|	NADH to dimethyl sulfoxide electron transfer	false	50	1	1	1	DIMESULFREDUCT-RXN 
|PWY0-1352|	nitrate reduction VIII (dissimilatory)	false	0	1	1	0	
|PWY0-1353|	succinate to cytochrome bd oxidase electron transfer	false	0	0	2	0	
|PWY0-1355|	formate to trimethylamine N-oxide electron transfer	false	0	0	2	0	
|PWY0-1356|	formate to dimethyl sulfoxide electron transfer	false	50	0	2	1	DIMESULFREDUCT-RXN 
|PWY0-1391|	S-methyl-5'-thioadenosine degradation IV	true	100	0	0	0	METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN 
|PWY0-1433|	tetrahydromonapterin biosynthesis	false	25	1	0	0	
|PWY0-1465|	D-malate degradation	true	100	0	0	0	1.1.1.83-RXN 
|PWY0-1466|	trehalose degradation VI (periplasmic)	false	0	0	0	0	
|PWY0-1471|	uracil degradation III	false	0	0	0	0	
|PWY0-1477|	ethanolamine utilization	false	20	0	1	0	PHOSACETYLTRANS-RXN 
|PWY0-1479|	tRNA processing	false	70	0	0	0	RXN0-6478 RXN0-6479 RXN0-6482 RXN0-6484 RXN0-6483 RXN0-6481 RXN0-6485 
|PWY0-1507|	biotin biosynthesis from 8-amino-7-oxononanoate I	true	75	0	1	1	DAPASYN-RXN RXN-17472 RXN-17473 
|PWY0-1517|	sedoheptulose bisphosphate bypass	false	50	0	1	1	RXN0-6541 
|PWY0-1527|	curcumin degradation	false	0	0	0	0	
|PWY0-1533|	methylphosphonate degradation I	false	0	0	0	0	
|PWY0-1535|	D-serine degradation	false	0	0	0	0	
|PWY0-1544|	proline to cytochrome bo oxidase electron transfer	false	50	0	0	0	RXN0-5268 
|PWY0-1545|	cardiolipin biosynthesis III	false	33	0	1	1	RXN0-7012 
|PWY0-1546|	muropeptide degradation	false	25	0	0	0	RXN0-5228 
|PWY0-1554|	5-(methoxycarbonylmethoxy)uridine biosynthesis	false	0	0	0	0	
|PWY0-1561|	glycerol-3-phosphate to cytochrome bo oxidase electron transfer	true	100	0	0	0	RXN0-5260 RXN0-5268 
|PWY0-1565|	D-lactate to cytochrome bo oxidase electron transfer	false	50	0	0	0	RXN0-5268 
|PWY0-1567|	NADH to cytochrome bo oxidase electron transfer II	true	100	0	0	0	RXN0-5330 RXN0-5268 
|PWY0-1568|	NADH to cytochrome bd oxidase electron transfer II	false	50	0	0	0	RXN0-5330 
|PWY0-1569|	autoinducer AI-2 degradation	false	66	0	0	0	RXN-15943 RXN0-5461 
|PWY0-1573|	nitrate reduction VIIIb (dissimilatory)	false	50	0	0	0	RXN0-5330 
|PWY0-1576|	hydrogen to fumarate electron transfer	false	0	0	0	0	
|PWY0-1577|	hydrogen to dimethyl sulfoxide electron transfer	false	50	0	0	0	DIMESULFREDUCT-RXN 
|PWY0-1578|	hydrogen to trimethylamine N-oxide electron transfer	false	0	0	0	0	
|PWY0-1581|	nitrate reduction IX (dissimilatory)	false	0	0	0	0	
|PWY0-1582|	glycerol-3-phosphate to fumarate electron transfer	false	0	0	0	0	
|PWY0-1584|	nitrate reduction X (dissimilatory, periplasmic)	false	66	0	0	0	RXN0-5260 RXN-18584 
|PWY0-1585|	formate to nitrite electron transfer	false	33	0	0	0	RXN-18604 
|PWY0-1586|	peptidoglycan maturation (meso-diaminopimelate containing)	false	25	6	0	0	RXN-16650 RXN-16649 RXN-16659 
|PWY0-1587|	N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	false	50	0	0	0	RXN-14570 
|PWY0-1590|	NADH to hydrogen peroxide electron transfer	false	50	1	0	0	RXN-19020 
|PWY0-1591|	glycerol-3-phosphate to hydrogen peroxide electron transport	false	50	0	0	0	RXN-19020 
|PWY0-1597|	prenylated FMNH2 biosynthesis	false	33	0	0	0	RXN-16937 
|PWY0-1599|	periplasmic disulfide bond formation	false	0	1	0	0	
|PWY0-1600|	periplasmic disulfide bond reduction	false	0	1	0	0	
|PWY0-1601|	cadaverine biosynthesis	true	100	0	0	0	LYSDECARBOX-RXN 
|PWY0-1602|	D-gulosides conversion to D-glucosides	false	0	0	0	0	
|PWY0-301|	L-ascorbate degradation I (bacterial, anaerobic)	false	0	0	1	0	
|PWY0-321|	phenylacetate degradation I (aerobic)	false	55	0	0	0	RXN-3641 RXN0-2044 RXN0-6512 RXN0-6510 RXN-2425 
|PWY0-42|	2-methylcitrate cycle I	false	40	0	1	0	PROPIONATE--COA-LIGASE-RXN 2-METHYLCITRATE-SYNTHASE-RXN 
|PWY0-43|	conversion of succinate to propanoate	false	0	0	0	0	
|PWY0-44|	D-allose degradation	false	66	0	0	0	RXN0-303 RXN0-304 
|PWY0-461|	L-lysine degradation I	false	71	0	1	0	LYSDECARBOX-RXN RXN0-7317 RXN0-7318 RXN-8182 VAGL-RXN 
|PWY0-501|	lipoate biosynthesis and incorporation I	true	100	0	0	0	RXN0-949 RXN0-947 
|PWY0-521|	fructoselysine and psicoselysine degradation	false	0	0	0	0	
|PWY0-522|	lipoate salvage I	false	0	0	0	0	
|PWY0-541|	cyclopropane fatty acid (CFA) biosynthesis	true	100	0	0	0	2.1.1.79-RXN 
|PWY0-662|	PRPP biosynthesis	true	100	0	0	0	PRPPSYN-RXN 
|PWY0-823|	L-arginine degradation III (arginine decarboxylase/agmatinase pathway)	false	0	0	0	0	
|PWY0-862|	(5Z)-dodecenoate biosynthesis I	true	100	0	2	2	RXN0-2145 RXN0-2144 RXN0-2142 RXN0-2141 5.3.3.14-RXN RXN-9655 
|PWY0-901|	L-selenocysteine biosynthesis I (bacteria)	true	100	0	1	1	2.7.9.3-RXN 2.9.1.1-RXN RXN0-2161 
|PWY0-981|	taurine degradation IV	true	100	0	0	0	RXN0-299 
|PWY-0|	putrescine degradation III	false	50	1	0	0	RXN-37 
|PWY-1001|	cellulose biosynthesis	false	0	0	0	0	
|PWY-101|	photosynthesis light reactions	false	0	0	2	0	
|PWY-102|	gibberellin inactivation I (2&beta;-hydroxylation)	false	72	3	0	0	RXN-113 RXN-118 RXN-114 RXN-171 RXN-991 
|PWY-1042|	glycolysis IV	false	80	0	1	0	6PFRUCTPHOS-RXN 2.7.1.90-RXN TRIOSEPISOMERIZATION-RXN GAPOXNPHOSPHN-RXN PHOSGLYPHOS-RXN 2PGADEHYDRAT-RXN PEPDEPHOS-RXN 1.2.1.9-RXN 
|PWY-1061|	homogalacturonan biosynthesis	false	0	2	0	0	
|PWY-1081|	homogalacturonan degradation	false	0	1	0	0	
|PWY-1121|	suberin monomers biosynthesis	false	25	8	0	0	RXN-1104 CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN RXN-1103 RXN-16389 RXN-16418 
|PWY-112|	lupeol biosynthesis	false	0	0	0	0	
|PWY-1164|	carbon disulfide oxidation I (anaerobic)	false	0	0	0	0	
|PWY-116|	coniferin metabolism	false	0	2	0	0	
|PWY-1186|	L-homomethionine biosynthesis	false	16	5	0	0	R15-RXN 
|PWY-1187|	glucosinolate biosynthesis from homomethionine	false	7	11	0	0	RXN-8052 
|PWY-1263|	taurine degradation I	true	100	0	0	0	TAURINE-AMINOTRANSFERASE-RXN 
|PWY-1264|	taurine degradation II	false	0	0	0	0	
|PWY-1269|	CMP-3-deoxy-D-manno-octulosonate biosynthesis	false	0	0	1	0	
|PWY-1281|	sulfoacetaldehyde degradation I	true	100	0	1	1	RXN-2364 PHOSACETYLTRANS-RXN 
|PWY1-2|	L-alanine degradation IV	true	100	0	0	0	ALANINE-DEHYDROGENASE-RXN 
|PWY-12|	pentaketide chromone biosynthesis	false	0	1	0	0	
|PWY-1341|	phenylacetate degradation II (anaerobic)	false	25	1	0	0	
|PWY-1361|	benzoyl-CoA degradation I (aerobic)	false	57	1	1	0	RXN0-2044 RXN-3641 RXN-2425 
|PWY-1381|	fluorene degradation II	false	0	2	0	0	
|PWY1-3|	polyhydroxybutanoate biosynthesis	false	66	0	1	0	ACETYL-COA-ACETYLTRANSFER-RXN RXN-5901 
|PWY-1422|	vitamin E biosynthesis (tocopherols)	false	28	0	0	0	TOCOPHEROL-O-METHYLTRANSFERASE-RXN RXN-2562 
|PWY-142|	m-xylene degradation (anaerobic)	false	0	3	0	0	
|PWY-1501|	mandelate degradation I	true	80	0	1	1	MANDELATE-DEHYDROGENASE-RXN BENZOYLFORMATE-DECARBOXYLASE-RXN BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN BENZALDEHYDE-DEHYDROGENASE-NADP+-RXN 
|PWY-1581|	plastoquinol-9 biosynthesis I	false	0	1	0	0	
|PWY-1622|	formaldehyde assimilation I (serine pathway)	false	91	1	4	3	MALATE--COA-LIGASE-RXN PEPCARBOX-RXN RXN-15513 2PGADEHYDRAT-RXN HYDROXYPYRUVATE-REDUCTASE-RXN GKI-RXN SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN SERINE--GLYOXYLATE-AMINOTRANSFERASE-RXN MALATE-DEH-RXN GLYOHMETRANS-RXN 
|PWY-1641|	methane oxidation to methanol I	false	0	0	0	0	
|PWY-1722|	formate assimilation into 5,10-methylenetetrahydrofolate	true	100	0	1	1	METHENYLTHFCYCLOHYDRO-RXN FORMATETHFLIG-RXN METHYLENETHFDEHYDROG-NADP-RXN 
|PWY-1723|	formaldehyde oxidation VI (H4MPT pathway)	false	25	0	0	0	3.5.4.27-RXN 
|PWY-1741|	indole-3-acetate inactivation IX	false	0	2	0	0	
|PWY-1781|	&beta;-alanine degradation II	true	100	0	1	1	2.6.1.18-RXN RXN-2902 
|PWY-1801|	formaldehyde oxidation II (glutathione-dependent)	false	50	0	1	1	RXN-2962 
|PWY-181|	photorespiration	false	77	1	1	0	RXN-969 GLY3KIN-RXN GLYCERATE-DEHYDROGENASE-RXN SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN GCVMULTI-RXN GLYOHMETRANS-RXN 
|PWY-1822|	indole-3-acetate activation I	false	0	2	0	0	
|PWY-1861|	formaldehyde assimilation II (assimilatory RuMP Cycle)	false	66	0	2	0	6PFRUCTPHOS-RXN 2TRANSKETO-RXN TRANSALDOL-RXN 1TRANSKETO-RXN RIBULP3EPIM-RXN RIB5PISOM-RXN 
|PWY-1881|	formate oxidation to CO2	true	100	0	0	0	1.2.1.2-RXN 
|PWY18C3-10|	triacylsucrose biosynthesis (Solanum)	false	0	7	0	0	
|PWY18C3-11|	tetraacylsucrose biosynthesis (Solanum)	false	0	4	0	0	
|PWY18C3-13|	cis-abienol biosynthesis	false	0	2	0	0	
|PWY18C3-15|	acylsucrose biosynthesis (Solanum pennellii)	false	0	3	0	0	
|PWY18C3-16|	acylsucrose biosynthesis (Solanum habrochaites)	false	0	6	0	0	
|PWY18C3-18|	labdenediol and sclareol biosynthesis	false	0	2	0	0	
|PWY18C3-1|	cholesterol biosynthesis (plants, early side-chain reductase)	false	5	6	0	0	RXN-20439 
|PWY18C3-20|	gentisate 5-O-&beta;-D-xylopyranoside biosynthesis	false	0	1	0	0	
|PWY18C3-21|	phenylpropanoid volatiles glycoconjugation (tomato)	false	0	9	0	0	
|PWY18C3-22|	methylsalicylate biosynthesis	false	0	1	0	0	
|PWY18C3-23|	guaiacol biosynthesis	false	0	0	0	0	
|PWY18C3-24|	methylsalicylate degradation	true	100	0	0	0	RXNQT-4366 RXN18C3-61 
|PWY18C3-2|	solasodine and soladulcidine biosynthesis	false	0	10	0	0	
|PWY18C3-3|	&alpha;-tomatine biosynthesis	false	0	14	0	0	
|PWY18C3-4|	solasodine glycosylation	false	0	2	0	0	
|PWY18C3-5|	&alpha;-tomatine degradation	false	0	4	0	0	
|PWY18C3-7|	cembratrienediol biosynthesis	false	0	4	0	0	
|PWY18C3-8|	monoacylsucrose biosynthesis (Solanum)	false	0	5	0	0	
|PWY18C3-9|	diacylsucrose biosynthesis (Solanum)	false	0	5	0	0	
|PWY18HP-2|	decaprenoxanthin diglucoside biosynthesis	false	0	0	1	0	
|PWY-1901|	aurone biosynthesis	false	0	9	0	0	
|PWY-1921|	indole-3-acetate activation II	false	0	5	0	0	
|PWY-1961|	indole-3-acetate inactivation I	false	0	3	0	0	
|PWY-1962|	indole-3-acetate inactivation II	false	0	4	0	0	
|PWY-1981|	indole-3-acetate inactivation III	false	0	4	0	0	
|PWY1A0-6120|	streptorubin B biosynthesis	true	91	9	0	0	RXN1A0-6104 RXN1A0-6108 2.3.1.180-RXN RXN-9661 RXN-9533 RXN-9532 RXN-9531 RXN-9660 RXN-9655 RXN-9528 RXN-9527 RXN-9659 4.2.1.59-RXN RXN-9524 RXN-9523 RXN-9658 RXN-9520 RXN-9518 RXN-9516 RXN-9657 4.2.1.58-RXN RXN-9514 
|PWY1A0-6325|	actinorhodin biosynthesis	false	10	6	0	0	RXN1A0-6310 
|PWY1F-353|	glycine betaine biosynthesis III (plants)	true	100	0	0	0	RXN1F-357 BADH-RXN 
|PWY1F-467|	phenylpropanoid biosynthesis, initial reactions	false	0	0	0	0	
|PWY1F-823|	leucopelargonidin and leucocyanidin biosynthesis	false	50	1	0	0	RXN-7775 
|PWY1F-FLAVSYN|	flavonoid biosynthesis	false	40	1	0	0	NARINGENIN-3-DIOXYGENASE-RXN 
|PWY1G01-4|	glutarate degradation	false	0	0	1	0	
|PWY1G-0|	mycothiol biosynthesis	true	83	0	0	0	RXN1G-2 RXN1G-121 RXN1G-4 RXN-6501 RXN-11015 
|PWY1G-126|	mycothiol oxidation	false	50	1	0	0	1.8.1.15-RXN 
|PWY1G-170|	formaldehyde oxidation III (mycothiol-dependent)	false	50	1	0	0	1.2.1.66-RXN 
|PWY1G-1|	mycothiol-mediated detoxification	true	100	0	0	0	RXN1G-186 
|PWY-1|	lathyrine biosynthesis	false	0	3	0	0	
|PWY1QP9-2|	fructosyllysine and glucosyllysine metabolism	false	0	2	0	0	
|PWY1YI0-1|	arsenate detoxification V	false	50	1	0	0	RXN1YI0-11 
|PWY1YI0-3|	aerobic respiration (NDH-1 to cytochrome c oxidase via plastocyanin)	false	66	0	0	0	NADH-PQ-DEHYDROG-RXN RXN1YI0-22 
|PWY1YI0-6|	aerobic respiration in cyanobacteria (NDH-2 to cytochrome c oxidase via plastocyanin)	false	66	0	0	0	RXN1YI0-22 RXN1YI0-16 
|PWY1YI0-7|	protective electron sinks in the thylakoid membrane (PSII to PTOX)	false	0	0	0	0	
|PWY1ZNC-1|	assimilatory sulfate reduction IV	false	75	0	0	0	SULFATE-ADENYLYLTRANS-RXN SULFITE-REDUCTASE-FERREDOXIN-RXN ADENYLYLSULFKIN-RXN 
|PWY-2002|	isoflavonoid biosynthesis I	false	0	4	0	0	
|PWY-2021|	indole-3-acetate inactivation IV	false	0	4	0	0	
|PWY-2083|	isoflavonoid biosynthesis II	false	0	10	0	0	
|PWY-2161B|	glutamate removal from folates	false	0	0	0	0	
|PWY-2161|	folate polyglutamylation	true	100	0	0	0	FOLYLPOLYGLUTAMATESYNTH-RXN RXN0-2921 FORMYLTHFGLUSYNTH-RXN FORMATETHFLIG-RXN GLYOHMETRANS-RXN 
|PWY-2181|	free phenylpropanoid acid biosynthesis	true	100	1	0	0	RXN-1103 RXN-1104 RXN-1121 
|PWY-2201|	folate transformations I	false	70	0	0	0	1.5.1.20-RXN HOMOCYSMETB12-RXN GCVMULTI-RXN METHENYLTHFCYCLOHYDRO-RXN FORMATETHFLIG-RXN METHYLENETHFDEHYDROG-NADP-RXN GLYOHMETRANS-RXN 
|PWY-2221|	Entner-Doudoroff pathway III (semi-phosphorylative)	false	75	0	0	0	GLUCONATE-DEHYDRATASE-RXN DEOXYGLUCONOKIN-RXN RXN-3443 GLUCOSE-1-DEHYDROGENASE-NADP+-RXN 2PGADEHYDRAT-RXN PEPDEPHOS-RXN 
|PWY-2242|	ammonia oxidation III	false	0	1	0	0	
